year	month	globe	globe_land	globe_ocean	nh	nh_land	nh_ocean	sh	sh_land	sh_ocean	trpcs	trpcs_land	trpcs_ocean	noext	noext_land	noext_ocean	soext	soext_land	soext_ocean	nopol	nopol_land	nopol_ocean	sopol	sopol_land	sopol_ocean	usa48	usa49	aust
1978	12	-0.48	-0.52	-0.46	-0.44	-0.47	-0.42	-0.52	-0.62	-0.49	-0.6	-0.62	-0.59	-0.37	-0.45	-0.3	-0.46	-0.55	-0.44	-0.39	-0.68	-0.06	-0.45	-0.37	-0.49	-1.3	-1.15	-1.3
1979	1	-0.47	-0.64	-0.41	-0.64	-0.86	-0.5	-0.31	-0.13	-0.34	-0.47	-0.54	-0.45	-0.73	-0.93	-0.54	-0.22	0.12	-0.29	-0.46	-0.95	0.1	-0.15	-0.15	-0.16	-3.22	-2.42	0.92
1979	2	-0.43	-0.56	-0.38	-0.47	-0.57	-0.41	-0.39	-0.53	-0.36	-0.36	-0.25	-0.39	-0.54	-0.67	-0.42	-0.41	-0.7	-0.36	-2	-2.3	-1.66	-0.8	-1.25	-0.58	-1.76	-1.84	-0.3
1979	3	-0.38	-0.52	-0.33	-0.46	-0.51	-0.44	-0.3	-0.53	-0.26	-0.36	-0.43	-0.34	-0.53	-0.54	-0.52	-0.26	-0.59	-0.21	-0.56	-0.47	-0.65	-0.52	-1.25	-0.18	-0.7	-0.39	0.22
1979	4	-0.4	-0.57	-0.34	-0.47	-0.62	-0.37	-0.34	-0.46	-0.31	-0.35	-0.37	-0.34	-0.54	-0.72	-0.38	-0.33	-0.44	-0.31	-0.84	-0.81	-0.87	-0.26	0.26	-0.51	-0.73	-0.46	-1.12
1979	5	-0.4	-0.56	-0.33	-0.52	-0.54	-0.51	-0.27	-0.62	-0.19	-0.46	-0.55	-0.43	-0.54	-0.52	-0.55	-0.18	-0.7	-0.09	-0.76	-0.55	-1	0.05	-0.43	0.27	-0.82	-0.75	-1.1
1979	6	-0.39	-0.61	-0.31	-0.5	-0.61	-0.43	-0.29	-0.62	-0.22	-0.37	-0.5	-0.33	-0.55	-0.63	-0.48	-0.27	-0.74	-0.19	-0.76	-1.14	-0.32	-0.98	-1.62	-0.67	-0.62	-0.67	-0.57
1979	7	-0.31	-0.57	-0.21	-0.21	-0.33	-0.14	-0.41	-1.11	-0.26	-0.41	-0.56	-0.37	-0.15	-0.33	0.01	-0.37	-1.35	-0.2	-0.2	-0.38	0.01	-0.95	-2.18	-0.37	-0.15	-0.09	-1.16
1979	8	-0.4	-0.54	-0.35	-0.34	-0.37	-0.32	-0.46	-0.91	-0.36	-0.37	-0.35	-0.38	-0.36	-0.43	-0.3	-0.47	-1.17	-0.34	-0.26	-0.35	-0.15	-1	-1.68	-0.69	-0.74	-0.36	-1.06
1979	9	-0.32	-0.44	-0.28	-0.33	-0.31	-0.34	-0.32	-0.73	-0.23	-0.35	-0.42	-0.33	-0.33	-0.29	-0.36	-0.29	-0.95	-0.17	-0.17	-0.02	-0.35	-0.11	-0.65	0.15	0.61	0.68	-0.77
1979	10	-0.17	-0.32	-0.11	-0.15	-0.26	-0.07	-0.19	-0.45	-0.14	-0.19	-0.23	-0.18	-0.15	-0.27	-0.05	-0.16	-0.63	-0.08	-0.22	-0.34	-0.09	-0.3	-0.97	0.02	0.24	0.38	-0.36
1979	11	-0.26	-0.18	-0.29	-0.03	-0.02	-0.03	-0.49	-0.55	-0.48	-0.19	-0.31	-0.16	0.06	0.04	0.08	-0.65	-0.67	-0.65	-0.31	0.16	-0.85	-0.75	-1.02	-0.63	-1.16	-0.62	-0.09
1979	12	-0.2	0	-0.28	-0.12	0.04	-0.21	-0.29	-0.08	-0.33	-0.43	-0.59	-0.38	0.06	0.23	-0.1	-0.23	0.21	-0.3	-0.53	-0.1	-1.03	0.68	0.78	0.63	1.53	0.89	-0.15
1980	1	-0.23	-0.48	-0.13	-0.28	-0.6	-0.07	-0.17	-0.19	-0.17	-0.18	-0.2	-0.17	-0.36	-0.71	-0.04	-0.14	-0.18	-0.14	0.46	0.45	0.48	0.56	0.5	0.59	-0.74	-0.76	-0.35
1980	2	-0.1	-0.14	-0.08	-0.21	-0.22	-0.2	0.01	0.05	0	-0.1	-0.24	-0.05	-0.28	-0.18	-0.37	0.08	0.16	0.06	1.38	1.64	1.08	0.49	0.26	0.6	-1.01	-0.58	0.77
1980	3	-0.16	-0.39	-0.06	-0.33	-0.72	-0.08	0.02	0.35	-0.05	-0.12	-0.15	-0.12	-0.46	-0.9	-0.07	0.11	0.8	-0.01	-0.1	-0.44	0.3	0.91	1.3	0.72	-1.16	-1.03	0.34
1980	4	-0.09	-0.14	-0.07	-0.27	-0.34	-0.23	0.09	0.33	0.04	-0.1	-0.12	-0.09	-0.37	-0.42	-0.32	0.19	0.72	0.1	-0.67	-0.63	-0.7	1.33	2.03	0.99	-0.45	-0.52	-0.1
1980	5	-0.06	-0.11	-0.04	-0.18	-0.25	-0.13	0.06	0.2	0.03	-0.08	-0.14	-0.06	-0.22	-0.29	-0.17	0.13	0.48	0.07	-0.22	-0.56	0.16	0.72	0.94	0.62	-0.54	-0.49	0.2
1980	6	-0.05	-0.26	0.03	-0.07	-0.22	0.03	-0.03	-0.34	0.04	-0.02	-0.22	0.04	-0.1	-0.24	0.03	-0.03	-0.37	0.04	-0.3	-0.55	-0.02	-0.15	-0.23	-0.11	-0.16	-0.1	-0.1
1980	7	-0.17	-0.09	-0.2	-0.2	-0.22	-0.18	-0.14	0.21	-0.21	-0.29	-0.4	-0.26	-0.17	-0.19	-0.16	-0.02	0.76	-0.16	-0.79	-0.78	-0.79	1.53	2.79	0.93	0.64	0.49	-0.72
1980	8	-0.15	-0.14	-0.16	-0.27	-0.27	-0.27	-0.04	0.17	-0.08	-0.39	-0.49	-0.36	-0.22	-0.24	-0.21	0.17	0.73	0.06	-0.03	0.21	-0.3	1.08	1.82	0.74	-0.12	-0.29	0.16
1980	9	-0.18	-0.23	-0.16	-0.34	-0.44	-0.27	-0.02	0.25	-0.07	-0.27	-0.39	-0.23	-0.39	-0.48	-0.31	0.13	0.83	0.01	-0.42	-0.31	-0.55	1.22	2.15	0.78	0.08	0	1.02
1980	10	-0.32	-0.4	-0.29	-0.3	-0.32	-0.28	-0.34	-0.58	-0.29	-0.31	-0.36	-0.29	-0.32	-0.34	-0.3	-0.33	-0.67	-0.27	0.49	0.73	0.2	-0.79	-1.07	-0.65	-0.68	-0.51	-0.36
1980	11	-0.27	-0.1	-0.34	-0.2	-0.02	-0.32	-0.34	-0.27	-0.36	-0.44	-0.52	-0.42	-0.12	0.11	-0.33	-0.25	-0.09	-0.28	-1.28	-0.87	-1.74	-0.04	0.36	-0.23	-0.1	-0.08	0.19
1980	12	-0.37	-0.29	-0.4	-0.28	-0.17	-0.35	-0.46	-0.55	-0.44	-0.45	-0.55	-0.42	-0.2	-0.06	-0.32	-0.47	-0.61	-0.44	-0.54	-0.13	-1.01	-0.78	-0.7	-0.82	1.27	0.94	-0.48
1981	1	-0.23	0.02	-0.32	-0.21	0.21	-0.48	-0.25	-0.42	-0.21	-0.47	-0.58	-0.44	-0.07	0.44	-0.52	-0.13	-0.38	-0.09	1.42	2.32	0.39	-0.46	-0.73	-0.33	0.14	0.74	0.1
1981	2	-0.15	-0.25	-0.11	-0.37	-0.35	-0.38	0.07	-0.04	0.09	-0.44	-0.52	-0.42	-0.34	-0.29	-0.38	0.34	0.28	0.35	-0.24	-0.07	-0.42	0.23	0.19	0.25	0.11	0.1	0.39
1981	3	-0.26	-0.3	-0.24	-0.47	-0.45	-0.48	-0.05	0.02	-0.06	-0.39	-0.49	-0.36	-0.51	-0.38	-0.63	0.13	0.22	0.12	-0.17	-0.05	-0.31	1.02	1.7	0.7	-1.91	-1.33	-1.52
1981	4	-0.25	-0.11	-0.3	-0.01	0.17	-0.12	-0.49	-0.73	-0.44	-0.29	-0.28	-0.29	0.1	0.27	-0.06	-0.55	-1.01	-0.47	-0.15	-0.32	0.03	-0.38	-1.41	0.11	1.97	1.66	-0.11
1981	5	-0.26	-0.37	-0.22	-0.29	-0.4	-0.22	-0.23	-0.3	-0.21	-0.3	-0.39	-0.28	-0.32	-0.42	-0.22	-0.16	-0.17	-0.16	-0.3	-0.25	-0.35	0.13	-0.24	0.31	-0.8	-0.46	-0.75
1981	6	-0.31	-0.4	-0.28	-0.25	-0.28	-0.24	-0.37	-0.67	-0.31	-0.39	-0.45	-0.38	-0.23	-0.26	-0.19	-0.32	-0.74	-0.24	-0.42	-0.27	-0.59	-0.03	0.07	-0.08	0.6	0.2	-0.82
1981	7	-0.21	-0.08	-0.26	-0.2	-0.11	-0.26	-0.22	-0.03	-0.26	-0.47	-0.64	-0.42	-0.07	0.01	-0.14	-0.07	0.51	-0.17	-0.53	-0.47	-0.6	1	2.11	0.47	0.22	0.05	-0.42
1981	8	-0.21	-0.09	-0.25	-0.17	-0.19	-0.17	-0.24	0.11	-0.31	-0.48	-0.52	-0.47	-0.04	-0.14	0.04	-0.08	0.71	-0.22	0.02	0.17	-0.15	1.14	2.7	0.4	-0.2	-0.28	-0.53
1981	9	-0.33	-0.3	-0.34	-0.35	-0.41	-0.31	-0.3	-0.03	-0.36	-0.35	-0.52	-0.3	-0.38	-0.41	-0.35	-0.26	0.42	-0.38	-0.27	-0.5	-0.01	0.88	1.43	0.62	-0.35	-0.61	0.48
1981	10	-0.35	-0.47	-0.31	-0.25	-0.37	-0.18	-0.45	-0.69	-0.4	-0.23	-0.36	-0.19	-0.3	-0.41	-0.2	-0.54	-0.81	-0.49	0.23	0.43	-0.01	-0.3	-0.32	-0.28	-0.6	-0.48	-0.87
1981	11	-0.28	-0.32	-0.26	-0.2	-0.2	-0.21	-0.35	-0.59	-0.3	-0.24	-0.3	-0.22	-0.19	-0.14	-0.24	-0.4	-0.89	-0.31	0.34	0.61	0.04	-1.34	-1.83	-1.11	0.62	0.37	-0.61
1981	12	-0.14	0	-0.19	-0.12	0.04	-0.23	-0.16	-0.08	-0.17	-0.26	-0.13	-0.3	-0.07	0.08	-0.2	-0.08	-0.06	-0.08	-0.23	0.05	-0.56	-0.23	-0.07	-0.3	-0.31	-0.45	0.42
1982	1	-0.37	-0.66	-0.26	-0.48	-0.85	-0.24	-0.26	-0.21	-0.27	-0.31	-0.36	-0.3	-0.55	-0.96	-0.17	-0.25	-0.16	-0.26	-1.23	-1.73	-0.66	0.16	-0.1	0.28	-1.44	-1.29	0.28
1982	2	-0.41	-0.71	-0.29	-0.58	-0.9	-0.37	-0.24	-0.28	-0.23	-0.42	-0.48	-0.41	-0.64	-0.97	-0.34	-0.16	-0.27	-0.14	0.17	0.12	0.22	-0.41	-0.38	-0.43	-0.55	-0.59	-0.09
1982	3	-0.45	-1.02	-0.23	-0.66	-1.13	-0.36	-0.24	-0.78	-0.13	-0.3	-0.36	-0.28	-0.84	-1.28	-0.44	-0.22	-1.24	-0.04	-0.98	-1.33	-0.58	-1.23	-2.57	-0.6	-0.64	-0.53	-0.18
1982	4	-0.44	-0.61	-0.37	-0.48	-0.46	-0.49	-0.41	-0.97	-0.29	-0.41	-0.53	-0.37	-0.51	-0.45	-0.58	-0.41	-1.27	-0.25	-0.89	-0.45	-1.4	-1.09	-1.82	-0.75	-1.44	-1.61	-0.93
1982	5	-0.44	-0.53	-0.4	-0.58	-0.64	-0.54	-0.3	-0.27	-0.3	-0.33	-0.5	-0.28	-0.73	-0.7	-0.75	-0.26	-0.03	-0.31	-1.63	-1.46	-1.82	0.58	0.44	0.65	-0.36	-0.76	-0.43
1982	6	-0.38	-0.73	-0.24	-0.49	-0.7	-0.36	-0.27	-0.79	-0.16	-0.28	-0.47	-0.23	-0.64	-0.8	-0.49	-0.22	-0.91	-0.1	-0.88	-0.93	-0.83	0.26	-0.55	0.65	-1.42	-1.31	-0.88
1982	7	-0.54	-0.55	-0.54	-0.52	-0.54	-0.51	-0.56	-0.57	-0.55	-0.47	-0.51	-0.46	-0.59	-0.59	-0.58	-0.56	-0.51	-0.58	-0.43	-0.41	-0.46	-0.09	0.47	-0.36	-0.42	-0.42	-1.46
1982	8	-0.46	-0.57	-0.41	-0.53	-0.5	-0.55	-0.39	-0.74	-0.31	-0.48	-0.66	-0.43	-0.6	-0.52	-0.66	-0.3	-0.6	-0.24	-0.73	-0.75	-0.7	-0.72	-1.55	-0.33	-0.17	-0.18	0.19
1982	9	-0.46	-0.57	-0.42	-0.42	-0.34	-0.47	-0.51	-1.1	-0.39	-0.48	-0.59	-0.45	-0.44	-0.33	-0.53	-0.48	-1.29	-0.33	-1.02	-0.67	-1.43	-0.96	-2.09	-0.42	-0.47	-0.36	-1.61
1982	10	-0.55	-0.72	-0.49	-0.6	-0.64	-0.58	-0.5	-0.9	-0.42	-0.57	-0.75	-0.52	-0.63	-0.62	-0.63	-0.46	-0.99	-0.37	-1.08	-1.21	-0.93	-0.37	-1.11	-0.01	-0.55	-0.94	-1.28
1982	11	-0.4	-0.54	-0.35	-0.6	-0.75	-0.5	-0.21	-0.07	-0.24	-0.28	-0.47	-0.22	-0.74	-0.81	-0.68	-0.2	0.17	-0.27	-1.22	-1.21	-1.22	0.15	0.49	-0.01	-0.77	-0.74	-0.12
1982	12	-0.28	-0.18	-0.33	-0.2	-0.23	-0.18	-0.37	-0.06	-0.44	-0.12	-0.28	-0.08	-0.23	-0.21	-0.25	-0.5	0.09	-0.61	-0.52	-0.4	-0.66	0.44	0.99	0.18	0.44	0.42	-0.73
1983	1	-0.13	-0.12	-0.14	-0.06	-0.17	0.02	-0.2	0.01	-0.25	0.41	0.01	0.53	-0.29	-0.12	-0.43	-0.55	-0.31	-0.59	-0.72	-0.26	-1.26	0.19	0.03	0.27	0.34	0.09	-1.11
1983	2	-0.33	-0.49	-0.26	-0.46	-0.73	-0.29	-0.19	0.06	-0.24	0.34	0.16	0.39	-0.87	-0.89	-0.86	-0.48	-0.25	-0.52	-0.36	-0.19	-0.57	-0.25	-0.54	-0.11	-0.25	-0.29	-0.04
1983	3	0.02	-0.34	0.16	-0.11	-0.46	0.12	0.14	-0.05	0.18	0.46	0.31	0.5	-0.42	-0.63	-0.23	-0.01	-0.43	0.07	0.04	-0.15	0.25	-0.59	-1.1	-0.34	-1.03	-0.83	-0.2
1983	4	-0.04	-0.37	0.09	-0.25	-0.55	-0.07	0.17	0.04	0.2	0.29	0.21	0.31	-0.54	-0.74	-0.37	0.11	-0.11	0.15	-0.74	-0.52	-1	0.34	0.52	0.26	-2.65	-2.28	-1.08
1983	5	-0.03	-0.21	0.03	-0.29	-0.53	-0.14	0.23	0.53	0.16	0.16	0.25	0.14	-0.55	-0.74	-0.38	0.28	0.75	0.19	-1.2	-1.36	-1.02	1.29	2.15	0.88	-1.6	-1.45	0.25
1983	6	-0.32	-0.61	-0.2	-0.45	-0.7	-0.29	-0.19	-0.41	-0.14	-0.03	-0.09	-0.02	-0.7	-0.87	-0.54	-0.24	-0.6	-0.17	-0.66	-0.52	-0.81	0.45	0.23	0.56	-1.17	-1.03	-0.62
1983	7	-0.13	-0.32	-0.05	-0.13	-0.13	-0.13	-0.13	-0.75	0	0.06	0.13	0.04	-0.26	-0.21	-0.3	-0.21	-1.38	0	-0.28	-0.45	-0.09	-0.82	-1.74	-0.38	0.16	0.04	-1.33
1983	8	-0.1	-0.05	-0.12	-0.07	0.07	-0.15	-0.13	-0.31	-0.09	-0.06	-0.09	-0.05	-0.09	0.08	-0.24	-0.16	-0.38	-0.12	-0.31	-0.25	-0.37	-0.2	-0.15	-0.23	0.85	0.52	-0.71
1983	9	-0.17	0.01	-0.25	-0.16	-0.06	-0.23	-0.18	0.18	-0.26	-0.18	-0.15	-0.19	-0.16	-0.04	-0.26	-0.19	0.43	-0.3	-0.3	-0.01	-0.63	1.19	1.72	0.93	-0.2	-0.51	0.62
1983	10	-0.26	-0.25	-0.26	-0.26	-0.08	-0.37	-0.26	-0.63	-0.18	-0.3	-0.42	-0.27	-0.26	-0.05	-0.46	-0.21	-0.63	-0.13	-0.81	-0.63	-1.02	-0.84	-1.23	-0.65	0.34	0.09	-0.2
1983	11	-0.21	-0.16	-0.24	-0.07	0.17	-0.22	-0.36	-0.9	-0.24	-0.31	-0.41	-0.29	0.03	0.31	-0.23	-0.35	-1.26	-0.19	-0.2	0.36	-0.85	-1.46	-2.62	-0.92	-0.27	-0.13	-0.16
1983	12	-0.43	-0.58	-0.37	-0.37	-0.5	-0.29	-0.48	-0.77	-0.42	-0.49	-0.61	-0.45	-0.31	-0.48	-0.15	-0.48	-0.85	-0.41	0.07	0.32	-0.21	-0.9	-1.53	-0.6	-2.15	-1.36	-0.65
1984	1	-0.5	-0.57	-0.48	-0.54	-0.58	-0.51	-0.47	-0.53	-0.46	-0.61	-0.71	-0.58	-0.49	-0.58	-0.41	-0.41	-0.3	-0.43	-0.91	-0.45	-1.43	0.15	0.04	0.2	-0.6	-0.69	-1.24
1984	2	-0.39	-0.6	-0.31	-0.54	-0.62	-0.49	-0.24	-0.55	-0.17	-0.44	-0.51	-0.42	-0.56	-0.67	-0.46	-0.16	-0.5	-0.1	-0.49	-0.45	-0.53	-0.4	-1.01	-0.11	-0.08	-0.73	-0.61
1984	3	-0.27	-0.39	-0.22	-0.55	-0.58	-0.53	0.01	0.03	0	-0.16	-0.18	-0.15	-0.76	-0.7	-0.81	0.1	0.24	0.07	-0.51	-0.35	-0.7	0.48	0.76	0.34	-1.22	-0.75	-0.6
1984	4	-0.37	-0.55	-0.3	-0.53	-0.64	-0.46	-0.21	-0.36	-0.18	-0.29	-0.32	-0.29	-0.66	-0.77	-0.57	-0.16	-0.26	-0.14	-1.47	-1.54	-1.4	0.05	0.18	-0.02	-1.13	-1.46	-0.64
1984	5	-0.24	-0.14	-0.27	-0.37	-0.31	-0.41	-0.1	0.23	-0.17	-0.45	-0.33	-0.49	-0.34	-0.3	-0.37	0.1	0.66	0	-0.33	-0.16	-0.52	1.71	2.35	1.41	-0.2	-0.57	-0.61
1984	6	-0.35	-0.37	-0.34	-0.24	-0.19	-0.27	-0.45	-0.78	-0.38	-0.52	-0.56	-0.51	-0.09	-0.09	-0.08	-0.42	-0.94	-0.33	-0.03	-0.12	0.06	-0.92	-1.46	-0.67	-0.5	-0.51	-0.1
1984	7	-0.42	-0.55	-0.37	-0.42	-0.42	-0.42	-0.41	-0.83	-0.33	-0.7	-0.72	-0.69	-0.3	-0.37	-0.24	-0.23	-0.81	-0.13	0.04	-0.08	0.18	-0.84	-0.7	-0.9	-0.27	-0.34	-1.27
1984	8	-0.34	-0.46	-0.29	-0.3	-0.29	-0.31	-0.37	-0.86	-0.27	-0.4	-0.43	-0.39	-0.3	-0.32	-0.28	-0.31	-0.98	-0.2	-0.32	-0.53	-0.08	0.25	-0.24	0.48	0.02	0.03	-0.87
1984	9	-0.67	-0.91	-0.58	-0.63	-0.85	-0.49	-0.71	-1.03	-0.64	-0.66	-0.77	-0.63	-0.65	-0.91	-0.41	-0.7	-1.1	-0.63	-0.15	-0.41	0.15	-0.25	-0.36	-0.19	-1.09	-0.97	-2.35
1984	10	-0.23	-0.42	-0.16	-0.26	-0.38	-0.18	-0.2	-0.51	-0.14	-0.29	-0.26	-0.3	-0.27	-0.44	-0.12	-0.13	-0.63	-0.05	0.08	-0.18	0.38	-0.38	-1.38	0.1	-0.94	-0.63	-0.23
1984	11	-0.34	-0.51	-0.27	-0.45	-0.54	-0.4	-0.23	-0.45	-0.18	-0.4	-0.44	-0.39	-0.47	-0.55	-0.39	-0.14	-0.47	-0.08	-0.79	-0.96	-0.58	-0.63	-1.17	-0.38	-0.64	-0.72	0.11
1984	12	-0.38	-0.89	-0.18	-0.64	-1.27	-0.24	-0.11	-0.02	-0.13	-0.37	-0.49	-0.34	-0.75	-1.45	-0.13	-0.01	0.24	-0.05	-0.52	-0.94	-0.05	0.82	1.19	0.64	0.76	0.73	0.35
1985	1	-0.44	-0.4	-0.45	-0.51	-0.52	-0.5	-0.37	-0.14	-0.42	-0.41	-0.25	-0.46	-0.55	-0.58	-0.53	-0.35	-0.07	-0.4	0.6	0.57	0.63	0.22	0.54	0.07	-1.61	-0.83	-0.51
1985	2	-0.64	-0.75	-0.59	-0.59	-0.75	-0.49	-0.68	-0.76	-0.66	-0.59	-0.56	-0.6	-0.58	-0.81	-0.36	-0.75	-0.86	-0.73	-1.12	-1.2	-1.01	-1.27	-1.88	-0.99	-1.58	-1.83	-0.17
1985	3	-0.59	-0.73	-0.53	-0.84	-0.98	-0.75	-0.34	-0.18	-0.37	-0.56	-0.34	-0.62	-0.96	-1.14	-0.8	-0.24	-0.09	-0.27	-1.56	-1.59	-1.53	-0.48	-0.1	-0.66	-0.19	-0.51	-0.1
1985	4	-0.43	-0.42	-0.44	-0.61	-0.46	-0.7	-0.26	-0.33	-0.25	-0.63	-0.64	-0.62	-0.56	-0.41	-0.7	-0.1	-0.1	-0.11	-1.95	-1.63	-2.32	-0.03	0.43	-0.25	0.49	-0.35	-0.24
1985	5	-0.44	-0.49	-0.43	-0.47	-0.39	-0.52	-0.42	-0.71	-0.36	-0.51	-0.58	-0.49	-0.45	-0.35	-0.53	-0.37	-0.77	-0.3	-0.67	-0.82	-0.5	-0.69	-1.04	-0.53	0.31	0.01	-0.99
1985	6	-0.48	-0.55	-0.45	-0.58	-0.6	-0.56	-0.38	-0.42	-0.37	-0.64	-0.87	-0.58	-0.59	-0.6	-0.58	-0.2	0.11	-0.25	-0.74	-0.94	-0.51	0.39	0.56	0.32	-0.38	-0.61	-0.79
1985	7	-0.64	-0.93	-0.53	-0.8	-0.92	-0.72	-0.48	-0.95	-0.38	-0.99	-1.11	-0.96	-0.71	-0.88	-0.55	-0.2	-0.79	-0.1	-0.9	-1.35	-0.38	-0.43	-1.73	0.18	-0.26	-0.22	-0.39
1985	8	-0.39	-0.39	-0.39	-0.52	-0.42	-0.58	-0.26	-0.33	-0.24	-0.63	-0.67	-0.61	-0.48	-0.38	-0.57	-0.05	0	-0.06	-0.88	-0.83	-0.94	0.12	0.44	-0.03	-0.68	-0.73	-0.54
1985	9	-0.54	-0.54	-0.54	-0.57	-0.42	-0.67	-0.5	-0.81	-0.44	-0.7	-0.72	-0.69	-0.53	-0.36	-0.68	-0.38	-0.81	-0.3	-0.31	0.07	-0.75	-0.52	-0.84	-0.37	-1.14	-0.95	-1.16
1985	10	-0.59	-0.71	-0.54	-0.54	-0.57	-0.51	-0.64	-1.02	-0.56	-0.49	-0.56	-0.47	-0.59	-0.63	-0.56	-0.69	-1.2	-0.59	-0.68	-0.9	-0.43	-0.63	-1.37	-0.27	-0.14	-0.55	-1.35
1985	11	-0.42	-0.67	-0.32	-0.44	-0.64	-0.31	-0.39	-0.72	-0.32	-0.45	-0.62	-0.4	-0.47	-0.68	-0.28	-0.33	-0.71	-0.26	0.52	0.48	0.57	-1.05	-2.06	-0.57	-0.74	-0.44	-0.24
1985	12	-0.38	-0.46	-0.35	-0.31	-0.37	-0.27	-0.45	-0.69	-0.4	-0.42	-0.43	-0.42	-0.26	-0.34	-0.2	-0.45	-0.91	-0.37	0.78	1.09	0.42	-1.17	-1.68	-0.93	-1.19	-0.46	-0.23
1986	1	-0.29	-0.19	-0.33	-0.3	-0.1	-0.44	-0.28	-0.38	-0.26	-0.26	-0.3	-0.24	-0.34	-0.07	-0.59	-0.28	-0.36	-0.27	-0.83	-0.42	-1.31	-0.41	-0.24	-0.48	0.94	0.76	-0.64
1986	2	-0.53	-0.5	-0.54	-0.73	-0.73	-0.74	-0.33	0.02	-0.4	-0.62	-0.7	-0.6	-0.77	-0.73	-0.81	-0.19	0.53	-0.32	0.21	0.31	0.09	0.83	2.01	0.27	0.18	0.24	-0.29
1986	3	-0.4	-0.5	-0.37	-0.46	-0.57	-0.39	-0.34	-0.32	-0.35	-0.49	-0.62	-0.46	-0.48	-0.59	-0.38	-0.24	-0.02	-0.27	-1.2	-1.1	-1.32	0.12	0.38	0	0.72	0.37	0.17
1986	4	-0.28	-0.3	-0.27	-0.41	-0.34	-0.45	-0.16	-0.21	-0.14	-0.34	-0.35	-0.33	-0.44	-0.35	-0.51	-0.07	-0.06	-0.07	-1.19	-0.96	-1.46	0.02	-0.1	0.08	0.44	-0.21	-0.21
1986	5	-0.25	-0.34	-0.22	-0.32	-0.42	-0.26	-0.19	-0.16	-0.19	-0.36	-0.42	-0.34	-0.31	-0.43	-0.2	-0.09	0.09	-0.12	-0.76	-1.01	-0.49	0.2	0.31	0.14	0.13	-0.22	-0.08
1986	6	-0.32	-0.37	-0.3	-0.27	-0.26	-0.28	-0.36	-0.62	-0.31	-0.35	-0.45	-0.32	-0.24	-0.22	-0.26	-0.35	-0.69	-0.29	-0.39	-0.68	-0.06	-0.36	-1.19	0.04	0.88	0.69	-0.57
1986	7	-0.37	-0.56	-0.3	-0.42	-0.49	-0.38	-0.33	-0.72	-0.24	-0.56	-0.83	-0.48	-0.39	-0.46	-0.33	-0.16	-0.45	-0.11	-0.69	-0.65	-0.74	0.29	-0.05	0.45	-0.33	-0.23	-1.64
1986	8	-0.37	-0.59	-0.29	-0.39	-0.5	-0.31	-0.36	-0.8	-0.27	-0.3	-0.43	-0.26	-0.51	-0.59	-0.44	-0.32	-0.89	-0.22	-1.07	-0.79	-1.4	-0.31	-0.59	-0.18	-0.53	-0.73	-1.1
1986	9	-0.47	-0.65	-0.4	-0.49	-0.6	-0.43	-0.44	-0.76	-0.38	-0.36	-0.67	-0.27	-0.6	-0.62	-0.58	-0.45	-0.72	-0.41	-1.02	-0.7	-1.39	-0.6	-1.06	-0.39	-1.38	-0.97	-0.4
1986	10	-0.46	-0.59	-0.41	-0.41	-0.47	-0.37	-0.52	-0.85	-0.45	-0.23	-0.49	-0.15	-0.53	-0.52	-0.55	-0.63	-0.96	-0.58	-0.52	-0.14	-0.96	-0.56	-0.63	-0.52	-0.63	-0.28	-1.46
1986	11	-0.28	-0.54	-0.18	-0.41	-0.61	-0.28	-0.16	-0.38	-0.11	-0.19	-0.34	-0.15	-0.55	-0.71	-0.41	-0.11	-0.34	-0.07	-0.53	-0.18	-0.93	-0.07	-0.74	0.25	-0.05	-0.09	0.05
1986	12	-0.23	-0.45	-0.14	-0.28	-0.53	-0.11	-0.18	-0.26	-0.16	-0.1	-0.27	-0.05	-0.37	-0.58	-0.19	-0.22	-0.32	-0.2	-0.99	-1.08	-0.88	-0.5	-0.8	-0.36	-0.08	0.16	-0.46
1987	1	-0.06	0.01	-0.08	0	-0.07	0.05	-0.11	0.17	-0.17	0.04	-0.05	0.07	-0.04	-0.09	0	-0.17	0.37	-0.27	-0.28	-0.55	0.02	0.01	0.68	-0.31	-0.31	-0.23	-0.02
1987	2	-0.08	0.06	-0.14	-0.11	0.15	-0.28	-0.06	-0.14	-0.04	0.03	-0.04	0.05	-0.19	0.21	-0.54	-0.11	-0.27	-0.08	-0.88	-0.48	-1.35	-0.01	-0.54	0.24	0.31	0.11	-0.4
1987	3	-0.33	-0.63	-0.22	-0.42	-0.75	-0.2	-0.25	-0.35	-0.23	0.02	-0.02	0.03	-0.64	-0.92	-0.39	-0.39	-0.67	-0.34	-0.59	-0.58	-0.61	-0.36	-0.6	-0.25	-0.41	-0.24	-1.36
1987	4	-0.04	-0.28	0.05	-0.24	-0.39	-0.15	0.16	-0.01	0.19	0.16	0.05	0.2	-0.45	-0.5	-0.41	0.14	-0.08	0.18	-0.92	-1.23	-0.56	-0.49	-0.57	-0.45	0.53	0.16	0.08
1987	5	-0.21	-0.46	-0.11	-0.45	-0.5	-0.42	0.03	-0.38	0.12	-0.07	-0.11	-0.06	-0.63	-0.59	-0.66	0.08	-0.61	0.2	-0.86	-1.09	-0.59	-0.11	-0.56	0.1	0.56	0.26	-0.28
